round,group,model,server_type,grad_mode,send_mode,acc,duration_s,iid,Device Type
17,classical,classical,quantum,classical,classical,0.6915,97.564,dirichlet,mix
17,hybrid,hybrid,quantum,classical,classical,0.0422,97.564,dirichlet,mix
17,quantum,quantum,quantum,classical,classical,0.0785,97.564,dirichlet,mix
18,classical,classical,quantum,classical,classical,0.7142,96.149,dirichlet,mix
18,hybrid,hybrid,quantum,classical,classical,0.0401,96.149,dirichlet,mix
18,quantum,quantum,quantum,classical,classical,0.0789,96.149,dirichlet,mix
19,classical,classical,quantum,classical,classical,0.7309,95.831,dirichlet,mix
19,hybrid,hybrid,quantum,classical,classical,0.0409,95.831,dirichlet,mix
19,quantum,quantum,quantum,classical,classical,0.0792,95.831,dirichlet,mix
20,classical,classical,quantum,classical,classical,0.7441,94.564,dirichlet,mix
20,hybrid,hybrid,quantum,classical,classical,0.0427,94.564,dirichlet,mix
20,quantum,quantum,quantum,classical,classical,0.0804,94.564,dirichlet,mix
21,classical,classical,quantum,classical,classical,0.7578,95.864,dirichlet,mix
21,hybrid,hybrid,quantum,classical,classical,0.0459,95.864,dirichlet,mix
21,quantum,quantum,quantum,classical,classical,0.0818,95.864,dirichlet,mix
22,classical,classical,quantum,classical,classical,0.7738,94.447,dirichlet,mix
22,hybrid,hybrid,quantum,classical,classical,0.0496,94.447,dirichlet,mix
22,quantum,quantum,quantum,classical,classical,0.0824,94.447,dirichlet,mix
23,classical,classical,quantum,classical,classical,0.7865,94.61,dirichlet,mix
23,hybrid,hybrid,quantum,classical,classical,0.0561,94.61,dirichlet,mix
23,quantum,quantum,quantum,classical,classical,0.0831,94.61,dirichlet,mix
24,classical,classical,quantum,classical,classical,0.7992,93.578,dirichlet,mix
24,hybrid,hybrid,quantum,classical,classical,0.0617,93.578,dirichlet,mix
24,quantum,quantum,quantum,classical,classical,0.084,93.578,dirichlet,mix
25,classical,classical,quantum,classical,classical,0.8111,95.275,dirichlet,mix
25,hybrid,hybrid,quantum,classical,classical,0.0673,95.275,dirichlet,mix
25,quantum,quantum,quantum,classical,classical,0.0841,95.275,dirichlet,mix
26,classical,classical,quantum,classical,classical,0.8197,97.06,dirichlet,mix
26,hybrid,hybrid,quantum,classical,classical,0.0722,97.06,dirichlet,mix
26,quantum,quantum,quantum,classical,classical,0.0846,97.06,dirichlet,mix
27,classical,classical,quantum,classical,classical,0.828,95.792,dirichlet,mix
27,hybrid,hybrid,quantum,classical,classical,0.0761,95.792,dirichlet,mix
27,quantum,quantum,quantum,classical,classical,0.0855,95.792,dirichlet,mix
28,classical,classical,quantum,classical,classical,0.8356,96.912,dirichlet,mix
28,hybrid,hybrid,quantum,classical,classical,0.081,96.912,dirichlet,mix
28,quantum,quantum,quantum,classical,classical,0.0857,96.912,dirichlet,mix
29,classical,classical,quantum,classical,classical,0.8414,95.958,dirichlet,mix
29,hybrid,hybrid,quantum,classical,classical,0.0836,95.958,dirichlet,mix
29,quantum,quantum,quantum,classical,classical,0.0855,95.958,dirichlet,mix
30,classical,classical,quantum,classical,classical,0.8438,100.385,dirichlet,mix
30,hybrid,hybrid,quantum,classical,classical,0.0867,100.385,dirichlet,mix
30,quantum,quantum,quantum,classical,classical,0.0858,100.385,dirichlet,mix
31,classical,classical,quantum,classical,classical,0.8486,98.769,dirichlet,mix
31,hybrid,hybrid,quantum,classical,classical,0.0945,98.769,dirichlet,mix
31,quantum,quantum,quantum,classical,classical,0.0868,98.769,dirichlet,mix
32,classical,classical,quantum,classical,classical,0.851,98.475,dirichlet,mix
32,hybrid,hybrid,quantum,classical,classical,0.1062,98.475,dirichlet,mix
32,quantum,quantum,quantum,classical,classical,0.0874,98.475,dirichlet,mix
33,classical,classical,quantum,classical,classical,0.8526,96.401,dirichlet,mix
33,hybrid,hybrid,quantum,classical,classical,0.1144,96.401,dirichlet,mix
33,quantum,quantum,quantum,classical,classical,0.0884,96.401,dirichlet,mix
34,classical,classical,quantum,classical,classical,0.8553,95.108,dirichlet,mix
34,hybrid,hybrid,quantum,classical,classical,0.1212,95.108,dirichlet,mix
34,quantum,quantum,quantum,classical,classical,0.0887,95.108,dirichlet,mix
35,classical,classical,quantum,classical,classical,0.8579,91.023,dirichlet,mix
35,hybrid,hybrid,quantum,classical,classical,0.1265,91.023,dirichlet,mix
35,quantum,quantum,quantum,classical,classical,0.0897,91.023,dirichlet,mix
36,classical,classical,quantum,classical,classical,0.8598,91.479,dirichlet,mix
36,hybrid,hybrid,quantum,classical,classical,0.1297,91.479,dirichlet,mix
36,quantum,quantum,quantum,classical,classical,0.0901,91.479,dirichlet,mix
37,classical,classical,quantum,classical,classical,0.862,90.985,dirichlet,mix
37,hybrid,hybrid,quantum,classical,classical,0.132,90.985,dirichlet,mix
37,quantum,quantum,quantum,classical,classical,0.0907,90.985,dirichlet,mix
38,classical,classical,quantum,classical,classical,0.8646,91.133,dirichlet,mix
38,hybrid,hybrid,quantum,classical,classical,0.1348,91.133,dirichlet,mix
38,quantum,quantum,quantum,classical,classical,0.0915,91.133,dirichlet,mix
39,classical,classical,quantum,classical,classical,0.866,92.003,dirichlet,mix
39,hybrid,hybrid,quantum,classical,classical,0.1363,92.003,dirichlet,mix
39,quantum,quantum,quantum,classical,classical,0.0922,92.003,dirichlet,mix
40,classical,classical,quantum,classical,classical,0.8677,91.511,dirichlet,mix
40,hybrid,hybrid,quantum,classical,classical,0.1375,91.511,dirichlet,mix
40,quantum,quantum,quantum,classical,classical,0.0927,91.511,dirichlet,mix
41,classical,classical,quantum,classical,classical,0.8697,90.886,dirichlet,mix
41,hybrid,hybrid,quantum,classical,classical,0.139,90.886,dirichlet,mix
41,quantum,quantum,quantum,classical,classical,0.0929,90.886,dirichlet,mix
42,classical,classical,quantum,classical,classical,0.8707,91.89,dirichlet,mix
42,hybrid,hybrid,quantum,classical,classical,0.1409,91.89,dirichlet,mix
42,quantum,quantum,quantum,classical,classical,0.0933,91.89,dirichlet,mix
43,classical,classical,quantum,classical,classical,0.8734,93.082,dirichlet,mix
43,hybrid,hybrid,quantum,classical,classical,0.1414,93.082,dirichlet,mix
43,quantum,quantum,quantum,classical,classical,0.094,93.082,dirichlet,mix
44,classical,classical,quantum,classical,classical,0.8757,93.128,dirichlet,mix
44,hybrid,hybrid,quantum,classical,classical,0.1425,93.128,dirichlet,mix
44,quantum,quantum,quantum,classical,classical,0.0939,93.128,dirichlet,mix
45,classical,classical,quantum,classical,classical,0.8778,95.641,dirichlet,mix
45,hybrid,hybrid,quantum,classical,classical,0.1436,95.641,dirichlet,mix
45,quantum,quantum,quantum,classical,classical,0.0941,95.641,dirichlet,mix
46,classical,classical,quantum,classical,classical,0.8804,95.099,dirichlet,mix
46,hybrid,hybrid,quantum,classical,classical,0.1449,95.099,dirichlet,mix
46,quantum,quantum,quantum,classical,classical,0.0942,95.099,dirichlet,mix
47,classical,classical,quantum,classical,classical,0.8821,94.479,dirichlet,mix
47,hybrid,hybrid,quantum,classical,classical,0.1467,94.479,dirichlet,mix
47,quantum,quantum,quantum,classical,classical,0.0946,94.479,dirichlet,mix
48,classical,classical,quantum,classical,classical,0.8841,95.53,dirichlet,mix
48,hybrid,hybrid,quantum,classical,classical,0.1482,95.53,dirichlet,mix
48,quantum,quantum,quantum,classical,classical,0.0952,95.53,dirichlet,mix
49,classical,classical,quantum,classical,classical,0.887,93.591,dirichlet,mix
49,hybrid,hybrid,quantum,classical,classical,0.1491,93.591,dirichlet,mix
49,quantum,quantum,quantum,classical,classical,0.0953,93.591,dirichlet,mix
50,classical,classical,quantum,classical,classical,0.8896,93.635,dirichlet,mix
50,hybrid,hybrid,quantum,classical,classical,0.1501,93.635,dirichlet,mix
50,quantum,quantum,quantum,classical,classical,0.0955,93.635,dirichlet,mix
51,classical,classical,quantum,classical,classical,0.8923,94.658,dirichlet,mix
51,hybrid,hybrid,quantum,classical,classical,0.1507,94.658,dirichlet,mix
51,quantum,quantum,quantum,classical,classical,0.0964,94.658,dirichlet,mix
52,classical,classical,quantum,classical,classical,0.8944,94.647,dirichlet,mix
52,hybrid,hybrid,quantum,classical,classical,0.1519,94.647,dirichlet,mix
52,quantum,quantum,quantum,classical,classical,0.0961,94.647,dirichlet,mix
53,classical,classical,quantum,classical,classical,0.8967,94.843,dirichlet,mix
53,hybrid,hybrid,quantum,classical,classical,0.1527,94.843,dirichlet,mix
53,quantum,quantum,quantum,classical,classical,0.0965,94.843,dirichlet,mix
54,classical,classical,quantum,classical,classical,0.8999,96.541,dirichlet,mix
54,hybrid,hybrid,quantum,classical,classical,0.153,96.541,dirichlet,mix
54,quantum,quantum,quantum,classical,classical,0.0967,96.541,dirichlet,mix
55,classical,classical,quantum,classical,classical,0.9024,96.201,dirichlet,mix
55,hybrid,hybrid,quantum,classical,classical,0.1538,96.201,dirichlet,mix
55,quantum,quantum,quantum,classical,classical,0.0966,96.201,dirichlet,mix
56,classical,classical,quantum,classical,classical,0.9049,94.801,dirichlet,mix
56,hybrid,hybrid,quantum,classical,classical,0.1546,94.801,dirichlet,mix
56,quantum,quantum,quantum,classical,classical,0.0973,94.801,dirichlet,mix
57,classical,classical,quantum,classical,classical,0.9067,98.831,dirichlet,mix
57,hybrid,hybrid,quantum,classical,classical,0.1554,98.831,dirichlet,mix
57,quantum,quantum,quantum,classical,classical,0.098,98.831,dirichlet,mix
58,classical,classical,quantum,classical,classical,0.9087,105.898,dirichlet,mix
58,hybrid,hybrid,quantum,classical,classical,0.1555,105.898,dirichlet,mix
58,quantum,quantum,quantum,classical,classical,0.0988,105.898,dirichlet,mix
59,classical,classical,quantum,classical,classical,0.9098,95.645,dirichlet,mix
59,hybrid,hybrid,quantum,classical,classical,0.1568,95.645,dirichlet,mix
59,quantum,quantum,quantum,classical,classical,0.0991,95.645,dirichlet,mix
60,classical,classical,quantum,classical,classical,0.9116,95.437,dirichlet,mix
60,hybrid,hybrid,quantum,classical,classical,0.1574,95.437,dirichlet,mix
60,quantum,quantum,quantum,classical,classical,0.0993,95.437,dirichlet,mix
61,classical,classical,quantum,classical,classical,0.9126,93.488,dirichlet,mix
61,hybrid,hybrid,quantum,classical,classical,0.1583,93.488,dirichlet,mix
61,quantum,quantum,quantum,classical,classical,0.0997,93.488,dirichlet,mix
62,classical,classical,quantum,classical,classical,0.9142,92.95,dirichlet,mix
62,hybrid,hybrid,quantum,classical,classical,0.1588,92.95,dirichlet,mix
62,quantum,quantum,quantum,classical,classical,0.1001,92.95,dirichlet,mix
63,classical,classical,quantum,classical,classical,0.9165,92.964,dirichlet,mix
63,hybrid,hybrid,quantum,classical,classical,0.159,92.964,dirichlet,mix
63,quantum,quantum,quantum,classical,classical,0.1009,92.964,dirichlet,mix
64,classical,classical,quantum,classical,classical,0.9194,94.914,dirichlet,mix
64,hybrid,hybrid,quantum,classical,classical,0.1591,94.914,dirichlet,mix
64,quantum,quantum,quantum,classical,classical,0.1013,94.914,dirichlet,mix
65,classical,classical,quantum,classical,classical,0.921,94.829,dirichlet,mix
65,hybrid,hybrid,quantum,classical,classical,0.1596,94.829,dirichlet,mix
65,quantum,quantum,quantum,classical,classical,0.1018,94.829,dirichlet,mix
66,classical,classical,quantum,classical,classical,0.9228,93.288,dirichlet,mix
66,hybrid,hybrid,quantum,classical,classical,0.1599,93.288,dirichlet,mix
66,quantum,quantum,quantum,classical,classical,0.1027,93.288,dirichlet,mix
67,classical,classical,quantum,classical,classical,0.9242,93.961,dirichlet,mix
67,hybrid,hybrid,quantum,classical,classical,0.1603,93.961,dirichlet,mix
67,quantum,quantum,quantum,classical,classical,0.1032,93.961,dirichlet,mix
68,classical,classical,quantum,classical,classical,0.9252,94.568,dirichlet,mix
68,hybrid,hybrid,quantum,classical,classical,0.1605,94.568,dirichlet,mix
68,quantum,quantum,quantum,classical,classical,0.1033,94.568,dirichlet,mix
69,classical,classical,quantum,classical,classical,0.927,95.233,dirichlet,mix
69,hybrid,hybrid,quantum,classical,classical,0.1615,95.233,dirichlet,mix
69,quantum,quantum,quantum,classical,classical,0.1033,95.233,dirichlet,mix
70,classical,classical,quantum,classical,classical,0.9281,95.157,dirichlet,mix
70,hybrid,hybrid,quantum,classical,classical,0.1628,95.157,dirichlet,mix
70,quantum,quantum,quantum,classical,classical,0.1036,95.157,dirichlet,mix
71,classical,classical,quantum,classical,classical,0.9294,109.128,dirichlet,mix
71,hybrid,hybrid,quantum,classical,classical,0.165,109.128,dirichlet,mix
71,quantum,quantum,quantum,classical,classical,0.1036,109.128,dirichlet,mix
72,classical,classical,quantum,classical,classical,0.9301,112.715,dirichlet,mix
72,hybrid,hybrid,quantum,classical,classical,0.167,112.715,dirichlet,mix
72,quantum,quantum,quantum,classical,classical,0.1041,112.715,dirichlet,mix
73,classical,classical,quantum,classical,classical,0.9313,111.954,dirichlet,mix
73,hybrid,hybrid,quantum,classical,classical,0.1696,111.954,dirichlet,mix
73,quantum,quantum,quantum,classical,classical,0.104,111.954,dirichlet,mix
74,classical,classical,quantum,classical,classical,0.9319,112.349,dirichlet,mix
74,hybrid,hybrid,quantum,classical,classical,0.1723,112.349,dirichlet,mix
74,quantum,quantum,quantum,classical,classical,0.1043,112.349,dirichlet,mix
75,classical,classical,quantum,classical,classical,0.9327,114.26,dirichlet,mix
75,hybrid,hybrid,quantum,classical,classical,0.1756,114.26,dirichlet,mix
75,quantum,quantum,quantum,classical,classical,0.1046,114.26,dirichlet,mix
76,classical,classical,quantum,classical,classical,0.9339,113.749,dirichlet,mix
76,hybrid,hybrid,quantum,classical,classical,0.1774,113.749,dirichlet,mix
76,quantum,quantum,quantum,classical,classical,0.1044,113.749,dirichlet,mix
77,classical,classical,quantum,classical,classical,0.9353,113.477,dirichlet,mix
77,hybrid,hybrid,quantum,classical,classical,0.1811,113.477,dirichlet,mix
77,quantum,quantum,quantum,classical,classical,0.1043,113.477,dirichlet,mix
78,classical,classical,quantum,classical,classical,0.9362,114.382,dirichlet,mix
78,hybrid,hybrid,quantum,classical,classical,0.1838,114.382,dirichlet,mix
78,quantum,quantum,quantum,classical,classical,0.1049,114.382,dirichlet,mix
79,classical,classical,quantum,classical,classical,0.9364,113.392,dirichlet,mix
79,hybrid,hybrid,quantum,classical,classical,0.1873,113.392,dirichlet,mix
79,quantum,quantum,quantum,classical,classical,0.1048,113.392,dirichlet,mix
80,classical,classical,quantum,classical,classical,0.9367,114.943,dirichlet,mix
80,hybrid,hybrid,quantum,classical,classical,0.1915,114.943,dirichlet,mix
80,quantum,quantum,quantum,classical,classical,0.1049,114.943,dirichlet,mix
81,classical,classical,quantum,classical,classical,0.9365,115.61,dirichlet,mix
81,hybrid,hybrid,quantum,classical,classical,0.1941,115.61,dirichlet,mix
81,quantum,quantum,quantum,classical,classical,0.1051,115.61,dirichlet,mix
82,classical,classical,quantum,classical,classical,0.9368,112.067,dirichlet,mix
82,hybrid,hybrid,quantum,classical,classical,0.198,112.067,dirichlet,mix
82,quantum,quantum,quantum,classical,classical,0.1055,112.067,dirichlet,mix
83,classical,classical,quantum,classical,classical,0.937,113.367,dirichlet,mix
83,hybrid,hybrid,quantum,classical,classical,0.2029,113.367,dirichlet,mix
83,quantum,quantum,quantum,classical,classical,0.1058,113.367,dirichlet,mix
84,classical,classical,quantum,classical,classical,0.9373,103.572,dirichlet,mix
84,hybrid,hybrid,quantum,classical,classical,0.2079,103.572,dirichlet,mix
84,quantum,quantum,quantum,classical,classical,0.1061,103.572,dirichlet,mix
85,classical,classical,quantum,classical,classical,0.9376,93.097,dirichlet,mix
85,hybrid,hybrid,quantum,classical,classical,0.2101,93.097,dirichlet,mix
85,quantum,quantum,quantum,classical,classical,0.1063,93.097,dirichlet,mix
86,classical,classical,quantum,classical,classical,0.9384,95.434,dirichlet,mix
86,hybrid,hybrid,quantum,classical,classical,0.2137,95.434,dirichlet,mix
86,quantum,quantum,quantum,classical,classical,0.1066,95.434,dirichlet,mix
87,classical,classical,quantum,classical,classical,0.9381,95.224,dirichlet,mix
87,hybrid,hybrid,quantum,classical,classical,0.2179,95.224,dirichlet,mix
87,quantum,quantum,quantum,classical,classical,0.1064,95.224,dirichlet,mix
88,classical,classical,quantum,classical,classical,0.9387,95.178,dirichlet,mix
88,hybrid,hybrid,quantum,classical,classical,0.2216,95.178,dirichlet,mix
88,quantum,quantum,quantum,classical,classical,0.1069,95.178,dirichlet,mix
89,classical,classical,quantum,classical,classical,0.939,95.656,dirichlet,mix
89,hybrid,hybrid,quantum,classical,classical,0.2244,95.656,dirichlet,mix
89,quantum,quantum,quantum,classical,classical,0.1072,95.656,dirichlet,mix
90,classical,classical,quantum,classical,classical,0.9392,98.144,dirichlet,mix
90,hybrid,hybrid,quantum,classical,classical,0.2262,98.144,dirichlet,mix
90,quantum,quantum,quantum,classical,classical,0.1069,98.144,dirichlet,mix
91,classical,classical,quantum,classical,classical,0.9394,97.192,dirichlet,mix
91,hybrid,hybrid,quantum,classical,classical,0.2293,97.192,dirichlet,mix
91,quantum,quantum,quantum,classical,classical,0.107,97.192,dirichlet,mix
92,classical,classical,quantum,classical,classical,0.94,98.538,dirichlet,mix
92,hybrid,hybrid,quantum,classical,classical,0.2315,98.538,dirichlet,mix
92,quantum,quantum,quantum,classical,classical,0.1071,98.538,dirichlet,mix
93,classical,classical,quantum,classical,classical,0.9404,98.34,dirichlet,mix
93,hybrid,hybrid,quantum,classical,classical,0.2325,98.34,dirichlet,mix
93,quantum,quantum,quantum,classical,classical,0.1072,98.34,dirichlet,mix
94,classical,classical,quantum,classical,classical,0.9405,100.651,dirichlet,mix
94,hybrid,hybrid,quantum,classical,classical,0.2347,100.651,dirichlet,mix
94,quantum,quantum,quantum,classical,classical,0.1074,100.651,dirichlet,mix
95,classical,classical,quantum,classical,classical,0.9412,101.36,dirichlet,mix
95,hybrid,hybrid,quantum,classical,classical,0.2362,101.36,dirichlet,mix
95,quantum,quantum,quantum,classical,classical,0.1074,101.36,dirichlet,mix
96,classical,classical,quantum,classical,classical,0.9414,108.161,dirichlet,mix
96,hybrid,hybrid,quantum,classical,classical,0.2382,108.161,dirichlet,mix
96,quantum,quantum,quantum,classical,classical,0.1074,108.161,dirichlet,mix
97,classical,classical,quantum,classical,classical,0.9412,108.58,dirichlet,mix
97,hybrid,hybrid,quantum,classical,classical,0.24,108.58,dirichlet,mix
97,quantum,quantum,quantum,classical,classical,0.1072,108.58,dirichlet,mix
98,classical,classical,quantum,classical,classical,0.9421,109.111,dirichlet,mix
98,hybrid,hybrid,quantum,classical,classical,0.2413,109.111,dirichlet,mix
98,quantum,quantum,quantum,classical,classical,0.1073,109.111,dirichlet,mix
99,classical,classical,quantum,classical,classical,0.9419,109.619,dirichlet,mix
99,hybrid,hybrid,quantum,classical,classical,0.2423,109.619,dirichlet,mix
99,quantum,quantum,quantum,classical,classical,0.1074,109.619,dirichlet,mix
100,classical,classical,quantum,classical,classical,0.9421,111.801,dirichlet,mix
100,hybrid,hybrid,quantum,classical,classical,0.2436,111.801,dirichlet,mix
100,quantum,quantum,quantum,classical,classical,0.1077,111.801,dirichlet,mix
1,classical,classical,quantum,classical,quantum,0.1146,94.935,dirichlet,mix
1,hybrid,hybrid,quantum,classical,quantum,0.0728,94.935,dirichlet,mix
1,quantum,quantum,quantum,classical,quantum,0.0326,94.935,dirichlet,mix
2,classical,classical,quantum,classical,quantum,0.1278,93.648,dirichlet,mix
2,hybrid,hybrid,quantum,classical,quantum,0.0818,93.648,dirichlet,mix
2,quantum,quantum,quantum,classical,quantum,0.0332,93.648,dirichlet,mix
3,classical,classical,quantum,classical,quantum,0.1675,93.532,dirichlet,mix
3,hybrid,hybrid,quantum,classical,quantum,0.089,93.532,dirichlet,mix
3,quantum,quantum,quantum,classical,quantum,0.0344,93.532,dirichlet,mix
4,classical,classical,quantum,classical,quantum,0.2225,94.302,dirichlet,mix
4,hybrid,hybrid,quantum,classical,quantum,0.093,94.302,dirichlet,mix
4,quantum,quantum,quantum,classical,quantum,0.0353,94.302,dirichlet,mix
5,classical,classical,quantum,classical,quantum,0.2817,94.659,dirichlet,mix
5,hybrid,hybrid,quantum,classical,quantum,0.0955,94.659,dirichlet,mix
5,quantum,quantum,quantum,classical,quantum,0.0361,94.659,dirichlet,mix
6,classical,classical,quantum,classical,quantum,0.3184,94.906,dirichlet,mix
6,hybrid,hybrid,quantum,classical,quantum,0.0971,94.906,dirichlet,mix
6,quantum,quantum,quantum,classical,quantum,0.0366,94.906,dirichlet,mix
7,classical,classical,quantum,classical,quantum,0.3378,96.108,dirichlet,mix
7,hybrid,hybrid,quantum,classical,quantum,0.0973,96.108,dirichlet,mix
7,quantum,quantum,quantum,classical,quantum,0.037,96.108,dirichlet,mix
8,classical,classical,quantum,classical,quantum,0.3496,96.599,dirichlet,mix
8,hybrid,hybrid,quantum,classical,quantum,0.0974,96.599,dirichlet,mix
8,quantum,quantum,quantum,classical,quantum,0.0375,96.599,dirichlet,mix
9,classical,classical,quantum,classical,quantum,0.3654,95.243,dirichlet,mix
9,hybrid,hybrid,quantum,classical,quantum,0.0974,95.243,dirichlet,mix
9,quantum,quantum,quantum,classical,quantum,0.0383,95.243,dirichlet,mix
10,classical,classical,quantum,classical,quantum,0.3886,96.857,dirichlet,mix
10,hybrid,hybrid,quantum,classical,quantum,0.0974,96.857,dirichlet,mix
10,quantum,quantum,quantum,classical,quantum,0.0392,96.857,dirichlet,mix
11,classical,classical,quantum,classical,quantum,0.4166,107.075,dirichlet,mix
11,hybrid,hybrid,quantum,classical,quantum,0.0974,107.075,dirichlet,mix
11,quantum,quantum,quantum,classical,quantum,0.0402,107.075,dirichlet,mix
12,classical,classical,quantum,classical,quantum,0.454,95.048,dirichlet,mix
12,hybrid,hybrid,quantum,classical,quantum,0.0974,95.048,dirichlet,mix
12,quantum,quantum,quantum,classical,quantum,0.041,95.048,dirichlet,mix
13,classical,classical,quantum,classical,quantum,0.4962,95.447,dirichlet,mix
13,hybrid,hybrid,quantum,classical,quantum,0.0974,95.447,dirichlet,mix
13,quantum,quantum,quantum,classical,quantum,0.0422,95.447,dirichlet,mix
14,classical,classical,quantum,classical,quantum,0.532,93.626,dirichlet,mix
14,hybrid,hybrid,quantum,classical,quantum,0.0974,93.626,dirichlet,mix
14,quantum,quantum,quantum,classical,quantum,0.0427,93.626,dirichlet,mix
15,classical,classical,quantum,classical,quantum,0.5648,93.879,dirichlet,mix
15,hybrid,hybrid,quantum,classical,quantum,0.0974,93.879,dirichlet,mix
15,quantum,quantum,quantum,classical,quantum,0.0441,93.879,dirichlet,mix
16,classical,classical,quantum,classical,quantum,0.5946,93.638,dirichlet,mix
16,hybrid,hybrid,quantum,classical,quantum,0.0974,93.638,dirichlet,mix
16,quantum,quantum,quantum,classical,quantum,0.0447,93.638,dirichlet,mix
17,classical,classical,quantum,classical,quantum,0.6171,94.425,dirichlet,mix
17,hybrid,hybrid,quantum,classical,quantum,0.0974,94.425,dirichlet,mix
17,quantum,quantum,quantum,classical,quantum,0.0455,94.425,dirichlet,mix
18,classical,classical,quantum,classical,quantum,0.6391,94.871,dirichlet,mix
18,hybrid,hybrid,quantum,classical,quantum,0.0974,94.871,dirichlet,mix
18,quantum,quantum,quantum,classical,quantum,0.0465,94.871,dirichlet,mix
19,classical,classical,quantum,classical,quantum,0.6614,94.314,dirichlet,mix
19,hybrid,hybrid,quantum,classical,quantum,0.0974,94.314,dirichlet,mix
19,quantum,quantum,quantum,classical,quantum,0.0468,94.314,dirichlet,mix
20,classical,classical,quantum,classical,quantum,0.6778,94.002,dirichlet,mix
20,hybrid,hybrid,quantum,classical,quantum,0.0974,94.002,dirichlet,mix
20,quantum,quantum,quantum,classical,quantum,0.0476,94.002,dirichlet,mix
21,classical,classical,quantum,classical,quantum,0.6951,94.146,dirichlet,mix
21,hybrid,hybrid,quantum,classical,quantum,0.0974,94.146,dirichlet,mix
21,quantum,quantum,quantum,classical,quantum,0.0489,94.146,dirichlet,mix
22,classical,classical,quantum,classical,quantum,0.7096,94.826,dirichlet,mix
22,hybrid,hybrid,quantum,classical,quantum,0.0974,94.826,dirichlet,mix
22,quantum,quantum,quantum,classical,quantum,0.0499,94.826,dirichlet,mix
23,classical,classical,quantum,classical,quantum,0.7228,94.577,dirichlet,mix
23,hybrid,hybrid,quantum,classical,quantum,0.0974,94.577,dirichlet,mix
23,quantum,quantum,quantum,classical,quantum,0.051,94.577,dirichlet,mix
24,classical,classical,quantum,classical,quantum,0.7353,105.323,dirichlet,mix
24,hybrid,hybrid,quantum,classical,quantum,0.0974,105.323,dirichlet,mix
24,quantum,quantum,quantum,classical,quantum,0.0526,105.323,dirichlet,mix
25,classical,classical,quantum,classical,quantum,0.7478,112.364,dirichlet,mix
25,hybrid,hybrid,quantum,classical,quantum,0.0974,112.364,dirichlet,mix
25,quantum,quantum,quantum,classical,quantum,0.0536,112.364,dirichlet,mix
26,classical,classical,quantum,classical,quantum,0.7604,111.63,dirichlet,mix
26,hybrid,hybrid,quantum,classical,quantum,0.0974,111.63,dirichlet,mix
26,quantum,quantum,quantum,classical,quantum,0.0547,111.63,dirichlet,mix
27,classical,classical,quantum,classical,quantum,0.7713,111.1,dirichlet,mix
27,hybrid,hybrid,quantum,classical,quantum,0.0975,111.1,dirichlet,mix
27,quantum,quantum,quantum,classical,quantum,0.0553,111.1,dirichlet,mix
28,classical,classical,quantum,classical,quantum,0.7834,113.027,dirichlet,mix
28,hybrid,hybrid,quantum,classical,quantum,0.0984,113.027,dirichlet,mix
28,quantum,quantum,quantum,classical,quantum,0.0559,113.027,dirichlet,mix
29,classical,classical,quantum,classical,quantum,0.7931,112.003,dirichlet,mix
29,hybrid,hybrid,quantum,classical,quantum,0.1003,112.003,dirichlet,mix
29,quantum,quantum,quantum,classical,quantum,0.0568,112.003,dirichlet,mix
30,classical,classical,quantum,classical,quantum,0.802,113.073,dirichlet,mix
30,hybrid,hybrid,quantum,classical,quantum,0.104,113.073,dirichlet,mix
30,quantum,quantum,quantum,classical,quantum,0.0574,113.073,dirichlet,mix
31,classical,classical,quantum,classical,quantum,0.8108,112.792,dirichlet,mix
31,hybrid,hybrid,quantum,classical,quantum,0.1075,112.792,dirichlet,mix
31,quantum,quantum,quantum,classical,quantum,0.0585,112.792,dirichlet,mix
32,classical,classical,quantum,classical,quantum,0.8183,112.632,dirichlet,mix
32,hybrid,hybrid,quantum,classical,quantum,0.1136,112.632,dirichlet,mix
32,quantum,quantum,quantum,classical,quantum,0.0599,112.632,dirichlet,mix
33,classical,classical,quantum,classical,quantum,0.8242,113.088,dirichlet,mix
33,hybrid,hybrid,quantum,classical,quantum,0.1189,113.088,dirichlet,mix
33,quantum,quantum,quantum,classical,quantum,0.0609,113.088,dirichlet,mix
34,classical,classical,quantum,classical,quantum,0.8322,114.335,dirichlet,mix
34,hybrid,hybrid,quantum,classical,quantum,0.1248,114.335,dirichlet,mix
34,quantum,quantum,quantum,classical,quantum,0.0616,114.335,dirichlet,mix
35,classical,classical,quantum,classical,quantum,0.8383,110.784,dirichlet,mix
35,hybrid,hybrid,quantum,classical,quantum,0.131,110.784,dirichlet,mix
35,quantum,quantum,quantum,classical,quantum,0.0623,110.784,dirichlet,mix
36,classical,classical,quantum,classical,quantum,0.8441,110.782,dirichlet,mix
36,hybrid,hybrid,quantum,classical,quantum,0.1369,110.782,dirichlet,mix
36,quantum,quantum,quantum,classical,quantum,0.0632,110.782,dirichlet,mix
37,classical,classical,quantum,classical,quantum,0.8507,109.036,dirichlet,mix
37,hybrid,hybrid,quantum,classical,quantum,0.1421,109.036,dirichlet,mix
37,quantum,quantum,quantum,classical,quantum,0.0634,109.036,dirichlet,mix
38,classical,classical,quantum,classical,quantum,0.8553,91.091,dirichlet,mix
38,hybrid,hybrid,quantum,classical,quantum,0.1472,91.091,dirichlet,mix
